UserId,StockName,buy/sell,Price,Volume,Status
30,MSFT,buy,105,6135,Success
4,MSFT,sell,574,5116,Success
99,AAPL,sell,1563,3574,Success
47,RELIANCE,buy,211,2590,Abort
54,ACN,buy,570,6988,Abort
95,TATA MOTORS,sell,2253,6189,Abort
5,AMZN,sell,1331,1453,Success
97,MSFT,buy,976,7945,Success
19,AAPL,sell,190,5690,Abort
1,AMZN,sell,639,4980,Success
42,ITC,sell,1112,9974,Abort
68,TATA MOTORS,buy,2372,3430,Success
0,TATA MOTORS,buy,2023,8104,Success
92,HDFC BANK,buy,2450,865,Success
67,MSFT,buy,154,5381,Success
34,MSFT,sell,1673,8613,Abort
100,RELIANCE,buy,721,8865,Abort
0,tsla,buy,1917,5918,Success
78,tsla,sell,474,3228,Success
36,ITC,buy,2112,3422,Abort
20,HDFC BANK,sell,943,4398,Success
13,SBIN,sell,2075,9431,Abort
42,AAPL,buy,906,5975,Abort
58,RELIANCE,buy,1242,2212,Success
93,ACN,buy,740,5225,Success
93,ACN,buy,322,119,Success
61,MSFT,sell,768,2730,Success
17,tsla,sell,2338,8538,Success
42,ACN,buy,1290,7113,Abort
13,AAPL,buy,404,3653,Abort
36,AMZN,sell,1216,6791,Success
14,TATA MOTORS,sell,233,3599,Success
48,MSFT,buy,161,2487,Abort
48,ACN,sell,1297,6148,Success
26,RELIANCE,buy,450,9670,Success
19,MSFT,sell,941,4391,Success
38,MSFT,sell,759,6579,Abort
9,MSFT,sell,1411,4854,Abort
21,tsla,buy,2020,1448,Success
98,AMZN,sell,253,1205,Abort
97,HDFC BANK,buy,1381,5587,Abort
34,SBIN,buy,2291,1930,Success
69,RELIANCE,sell,1221,834,Success
96,MSFT,sell,1869,4561,Abort
100,HDFC BANK,sell,288,5331,Abort
87,ITC,sell,1574,8438,Abort
25,TATA MOTORS,sell,2499,955,Abort
36,tsla,sell,1501,6240,Abort
9,AAPL,sell,1417,3082,Abort
88,HDFC BANK,buy,552,8742,Abort
28,HDFC BANK,buy,1669,8121,Success
2,MSFT,buy,1295,9866,Abort
74,ACN,sell,988,6319,Success
25,tsla,buy,2377,7196,Success
96,ITC,buy,2089,4949,Success
1,AAPL,buy,2213,393,Success
23,AMZN,buy,796,5684,Success
89,TATA MOTORS,sell,43,2825,Abort
18,TATA MOTORS,buy,2337,160,Success
44,MSFT,buy,38,2961,Success
59,AAPL,buy,2208,1006,Abort
18,AMZN,sell,1333,8891,Abort
85,AAPL,sell,817,1423,Abort
79,ITC,sell,1282,5946,Success
75,tsla,sell,472,2584,Abort
99,MSFT,sell,1238,7849,Success
59,TATA MOTORS,sell,1021,8859,Success
62,MSFT,sell,1053,3158,Abort
67,AMZN,buy,1985,2131,Success
4,SBIN,buy,217,3347,Success
9,HDFC BANK,buy,1722,9880,Success
60,MSFT,buy,299,4639,Success
97,HDFC BANK,buy,511,9698,Abort
93,TATA MOTORS,buy,18,5046,Abort
49,AMZN,buy,1997,8301,Success
12,tsla,sell,742,7311,Abort
38,HDFC BANK,sell,1142,6694,Abort
97,AMZN,sell,1798,3442,Success
37,ACN,buy,1617,3703,Success
1,RELIANCE,buy,1277,8787,Abort
22,ITC,sell,1788,5857,Abort
58,TATA MOTORS,buy,1904,4299,Abort
52,tsla,sell,489,8721,Success
98,TATA MOTORS,buy,266,855,Abort
34,RELIANCE,buy,2273,3607,Success
27,tsla,sell,1323,5742,Abort
42,MSFT,sell,1405,5318,Success
100,RELIANCE,sell,1304,1062,Success
58,HDFC BANK,sell,1965,721,Abort
86,SBIN,sell,456,2545,Abort
12,RELIANCE,sell,1049,2339,Abort
71,MSFT,buy,692,4196,Success
64,MSFT,buy,2394,1129,Abort
87,SBIN,sell,1447,5139,Abort
89,AAPL,sell,2245,875,Success
36,AMZN,sell,346,6619,Success
62,TATA MOTORS,sell,1961,593,Abort
27,HDFC BANK,buy,968,3643,Success
90,AAPL,buy,1180,4858,Abort
5,ACN,sell,683,175,Success
5,SBIN,sell,453,9406,Abort
79,MSFT,sell,1936,8740,Success
86,ITC,sell,1301,7804,Success
37,HDFC BANK,sell,989,4037,Success
85,TATA MOTORS,sell,1716,6439,Abort
51,HDFC BANK,buy,835,5148,Abort
24,RELIANCE,sell,1393,8528,Abort
42,HDFC BANK,buy,477,6346,Success
58,HDFC BANK,sell,993,2991,Abort
65,SBIN,buy,347,4247,Abort
64,RELIANCE,buy,798,1701,Abort
5,AAPL,sell,1366,8405,Success
19,TATA MOTORS,buy,1455,9318,Abort
56,HDFC BANK,sell,234,6746,Success
18,MSFT,buy,474,1022,Success
80,MSFT,sell,919,8427,Abort
79,AAPL,buy,235,7636,Abort
37,RELIANCE,sell,2418,7198,Abort
36,RELIANCE,buy,1680,6051,Success
62,tsla,sell,2486,3176,Abort
21,RELIANCE,sell,2232,8082,Success
90,ITC,buy,1943,5508,Success
49,ACN,sell,2197,5335,Abort
68,RELIANCE,sell,1297,8705,Abort
63,AMZN,buy,758,7846,Abort
67,ACN,buy,1007,2989,Success
66,TATA MOTORS,buy,603,1458,Success
65,SBIN,buy,1251,4365,Success
27,AAPL,sell,1987,4562,Success
20,ACN,buy,1524,2847,Abort
94,HDFC BANK,buy,2278,6385,Abort
31,SBIN,sell,2219,5290,Success
1,tsla,buy,1111,8567,Success
90,SBIN,sell,2179,7572,Success
23,HDFC BANK,sell,1470,7668,Success
39,AMZN,sell,385,3357,Success
48,ACN,sell,863,1136,Success
15,AAPL,sell,1590,8246,Success
98,SBIN,sell,1727,8091,Success
94,TATA MOTORS,buy,2299,6689,Abort
85,SBIN,buy,1543,7183,Abort
65,ITC,sell,2370,3019,Success
59,HDFC BANK,buy,353,5015,Abort
74,RELIANCE,buy,1550,2272,Success
60,AMZN,sell,2043,5638,Abort
77,ITC,buy,1462,4931,Success
41,AAPL,sell,453,7005,Abort
42,SBIN,sell,2374,7100,Success
80,HDFC BANK,buy,2138,239,Success
70,MSFT,buy,222,1715,Abort
52,TATA MOTORS,buy,2431,8742,Abort
41,RELIANCE,buy,390,7532,Success
68,ACN,sell,1880,8781,Abort
75,RELIANCE,buy,922,1879,Abort
59,AAPL,sell,2296,6870,Success
81,AMZN,buy,1046,6980,Success
60,AMZN,sell,2085,9941,Success
72,ACN,buy,1918,5332,Abort
83,AMZN,sell,2328,2652,Success
81,TATA MOTORS,sell,2211,6531,Abort
76,AMZN,buy,499,8743,Abort
48,MSFT,sell,1834,7967,Abort
52,ACN,sell,296,9427,Abort
35,ACN,sell,243,4260,Abort
6,SBIN,buy,1350,6054,Abort
26,HDFC BANK,buy,1300,2857,Abort
78,HDFC BANK,sell,1464,5733,Abort
1,RELIANCE,sell,2150,2022,Success
16,TATA MOTORS,sell,1697,8257,Abort
96,AAPL,sell,1376,2890,Success
55,HDFC BANK,sell,864,6355,Success
40,AMZN,sell,2099,1011,Abort
54,AMZN,sell,974,6810,Abort
66,MSFT,sell,895,2719,Success
84,AAPL,sell,1281,8063,Abort
50,AMZN,sell,950,9694,Abort
99,HDFC BANK,buy,870,9107,Abort
34,tsla,buy,624,9346,Success
98,MSFT,buy,717,7162,Success
78,RELIANCE,sell,895,640,Abort
20,AAPL,sell,786,5547,Abort
8,RELIANCE,buy,240,4471,Abort
6,RELIANCE,buy,1031,9838,Success
100,ITC,sell,200,4014,Success
6,TATA MOTORS,sell,2167,8988,Success
55,MSFT,buy,2256,2772,Abort
17,AAPL,sell,230,8498,Abort
0,HDFC BANK,buy,1250,637,Abort
76,AAPL,sell,742,6693,Abort
48,AAPL,sell,167,4554,Success
80,ITC,sell,1400,9289,Success
0,MSFT,sell,740,6369,Abort
18,SBIN,sell,1209,5720,Abort
40,TATA MOTORS,buy,1133,1952,Success
70,ITC,sell,1996,9373,Success
2,tsla,sell,1417,5717,Abort
92,ACN,buy,2160,6911,Success
83,RELIANCE,sell,1826,1333,Abort
10,ACN,buy,211,4153,Success
59,MSFT,sell,490,2071,Abort
84,ACN,sell,2034,3826,Abort
77,MSFT,buy,1442,7128,Success
91,AAPL,buy,875,7607,Success
87,SBIN,buy,346,6641,Success
29,TATA MOTORS,buy,108,5975,Abort
13,SBIN,buy,1708,4363,Success
39,SBIN,sell,1446,1751,Abort
73,TATA MOTORS,sell,445,9608,Abort
12,AAPL,buy,2097,8559,Success
38,TATA MOTORS,buy,1762,9524,Abort
51,RELIANCE,buy,1687,2374,Success
59,tsla,sell,2293,9302,Success
20,AMZN,sell,655,2599,Abort
75,tsla,buy,1377,3116,Success
83,HDFC BANK,buy,1374,2817,Success
87,ACN,buy,103,8604,Abort
21,tsla,buy,1503,2395,Abort
54,RELIANCE,sell,1696,7591,Abort
65,AAPL,buy,925,7831,Abort
37,AAPL,buy,265,9579,Abort
74,RELIANCE,buy,1807,108,Success
54,TATA MOTORS,sell,715,9596,Abort
95,SBIN,buy,483,3868,Abort
22,ITC,buy,1061,136,Success
100,AAPL,sell,283,8487,Success
51,MSFT,buy,1386,5098,Abort
0,SBIN,sell,1126,3190,Success
84,ITC,sell,1946,8505,Abort
77,MSFT,sell,1809,7013,Success
28,tsla,buy,889,715,Abort
5,ACN,buy,2493,3197,Success
18,HDFC BANK,sell,46,5361,Abort
29,RELIANCE,sell,2421,7213,Abort
91,RELIANCE,buy,134,5998,Abort
26,AMZN,buy,1722,3328,Abort
40,tsla,buy,2005,3063,Success
26,ITC,buy,1086,7617,Success
91,HDFC BANK,buy,815,4215,Success
78,HDFC BANK,buy,1737,5500,Success
40,ACN,sell,95,7428,Abort
17,RELIANCE,buy,425,9352,Success
61,ITC,sell,374,1096,Success
74,SBIN,buy,90,6138,Success
3,MSFT,buy,1881,7336,Success
54,SBIN,buy,1586,7134,Abort
1,HDFC BANK,buy,845,4728,Success
49,TATA MOTORS,sell,64,261,Abort
7,ITC,sell,1190,873,Abort
94,SBIN,buy,1614,2253,Success
79,ITC,sell,781,1237,Abort
35,TATA MOTORS,sell,1542,716,Abort
93,TATA MOTORS,buy,908,9485,Success
78,RELIANCE,buy,2276,7043,Success
22,ACN,buy,2446,3346,Abort
80,tsla,buy,2106,8446,Success
92,SBIN,sell,1549,4199,Success
17,AAPL,buy,2486,2869,Success
41,MSFT,sell,2215,2596,Success
66,RELIANCE,buy,2056,1550,Success
59,MSFT,buy,2471,8842,Abort
50,tsla,sell,2008,5190,Success
79,HDFC BANK,sell,132,6797,Abort
95,AAPL,buy,147,3433,Abort
25,SBIN,sell,838,820,Success
41,AAPL,buy,2309,3700,Abort
88,AMZN,sell,295,8440,Abort
34,HDFC BANK,sell,2422,4224,Abort
89,MSFT,sell,1482,8719,Abort
35,HDFC BANK,sell,1044,5737,Abort
2,AAPL,sell,1832,943,Success
32,RELIANCE,buy,2252,9716,Success
88,ACN,sell,1563,2407,Success
95,TATA MOTORS,buy,2239,5690,Success
14,tsla,buy,808,2890,Success
71,MSFT,sell,121,6941,Success
50,MSFT,sell,1866,9736,Success
76,MSFT,sell,2458,4109,Success
7,SBIN,sell,1577,3163,Abort
81,AAPL,sell,66,6189,Abort
96,MSFT,buy,2392,794,Abort
24,ITC,buy,1222,3736,Abort
92,ITC,sell,1770,1059,Success
70,HDFC BANK,sell,132,3312,Abort
30,AMZN,buy,391,8620,Success
96,AAPL,sell,2215,1678,Abort
41,tsla,sell,585,9504,Success
25,MSFT,buy,2351,7200,Success
76,ACN,sell,2142,2479,Abort
40,SBIN,buy,2383,9407,Abort
40,SBIN,sell,817,1434,Abort
81,ITC,sell,983,1152,Abort
15,RELIANCE,buy,507,7463,Abort
88,tsla,sell,1590,5408,Success
69,ITC,buy,638,796,Abort
79,AMZN,buy,696,7896,Abort
44,HDFC BANK,sell,687,1448,Success
37,MSFT,buy,1230,6366,Success
9,HDFC BANK,buy,1707,4686,Success
56,ACN,sell,2226,2600,Success
65,MSFT,buy,23,8558,Success
38,AAPL,sell,775,7481,Abort
36,MSFT,buy,934,2769,Abort
34,ITC,sell,962,7820,Success
59,MSFT,buy,545,4729,Success
11,tsla,buy,1812,2702,Abort
16,MSFT,buy,1209,4380,Success
97,MSFT,buy,2125,291,Success
27,SBIN,buy,1289,9746,Abort
41,RELIANCE,sell,2353,9578,Abort
63,AAPL,sell,2166,6109,Success
87,SBIN,sell,1893,8275,Success
86,AMZN,sell,398,6232,Success
52,RELIANCE,sell,2207,6030,Abort
82,tsla,buy,74,4304,Abort
44,SBIN,sell,1799,4514,Abort
47,AMZN,buy,225,5234,Success
43,AAPL,buy,940,7250,Success
19,ACN,buy,1597,215,Success
85,TATA MOTORS,sell,2002,8317,Abort
36,ACN,buy,1765,3361,Abort
36,AMZN,buy,488,5927,Abort
22,SBIN,sell,1880,7701,Success
73,ACN,sell,2071,6805,Success
17,tsla,buy,346,6829,Success
79,ITC,buy,176,8993,Success
26,SBIN,buy,360,6218,Abort
52,TATA MOTORS,buy,1055,4369,Abort
23,SBIN,sell,124,1715,Success
86,ACN,buy,2459,8507,Abort
60,tsla,buy,1008,3274,Success
31,ITC,sell,1778,4386,Success
23,AAPL,buy,637,992,Abort
38,ITC,buy,905,5457,Success
40,ITC,buy,1752,4773,Abort
35,TATA MOTORS,sell,2381,8379,Abort
76,TATA MOTORS,sell,1673,2864,Abort
40,AMZN,buy,2444,8672,Abort
68,HDFC BANK,sell,927,2693,Abort
82,SBIN,buy,1275,841,Abort
27,TATA MOTORS,buy,939,5905,Success
28,MSFT,buy,1724,3218,Abort
69,TATA MOTORS,buy,1776,2434,Success
23,HDFC BANK,sell,2279,9881,Success
83,AMZN,sell,2060,101,Abort
83,AAPL,sell,793,4550,Abort
35,MSFT,buy,1652,5220,Abort
89,SBIN,sell,2400,7931,Abort
47,HDFC BANK,buy,1156,4663,Abort
63,AMZN,sell,681,8673,Abort
62,AAPL,buy,644,2742,Success
91,SBIN,buy,230,6358,Abort
100,AMZN,sell,749,7040,Abort
92,AMZN,buy,1934,9321,Abort
82,HDFC BANK,buy,24,3884,Success
5,tsla,buy,1153,3749,Abort
79,TATA MOTORS,sell,501,8326,Success
44,AAPL,buy,1845,6853,Success
40,HDFC BANK,sell,1528,6446,Abort
18,AMZN,buy,1190,7362,Abort
68,AAPL,sell,2317,4621,Success
32,ITC,sell,1702,5715,Success
78,MSFT,buy,1599,8339,Success
12,SBIN,buy,1798,1465,Success
10,RELIANCE,buy,535,5047,Abort
73,AMZN,buy,569,9769,Abort
94,HDFC BANK,sell,316,5992,Abort
33,AMZN,buy,1253,7423,Success
10,ACN,buy,958,570,Success
83,SBIN,sell,162,7354,Success
19,ACN,buy,441,9758,Success
51,ITC,sell,1222,4764,Abort
78,tsla,buy,777,9207,Abort
57,RELIANCE,buy,1078,156,Success
21,ITC,buy,64,9139,Success
24,HDFC BANK,sell,342,2380,Abort
38,RELIANCE,sell,1848,7271,Success
4,ITC,sell,1202,3072,Abort
10,ACN,sell,465,2207,Success
8,AAPL,buy,2194,4214,Abort
12,AAPL,sell,587,6583,Abort
48,ITC,sell,265,4469,Abort
40,RELIANCE,buy,1472,7099,Success
84,ITC,buy,752,4346,Success
28,tsla,sell,754,2724,Abort
29,AAPL,sell,173,8071,Success
98,TATA MOTORS,buy,2188,5778,Success
97,RELIANCE,buy,1877,9586,Abort
34,RELIANCE,sell,1114,9465,Success
62,AAPL,buy,1324,1565,Success
35,AAPL,buy,585,1648,Success
19,RELIANCE,buy,287,583,Success
16,TATA MOTORS,sell,508,8937,Success
14,AAPL,buy,753,8007,Success
7,ACN,buy,1088,6871,Success
90,SBIN,buy,1752,3700,Success
37,AMZN,sell,1038,7809,Success
44,SBIN,buy,1075,437,Abort
80,HDFC BANK,buy,2457,6621,Abort
90,TATA MOTORS,sell,1203,581,Abort
60,MSFT,sell,695,4145,Success
95,HDFC BANK,buy,2362,9915,Abort
49,AAPL,sell,1279,9703,Success
50,SBIN,sell,286,1882,Success
14,AAPL,buy,2356,493,Success
17,ACN,sell,2136,3398,Abort
91,SBIN,sell,2099,8859,Success
18,AAPL,sell,1248,7138,Success
17,SBIN,sell,1742,2206,Abort
10,RELIANCE,buy,1839,5959,Success
8,AAPL,buy,866,4970,Abort
9,MSFT,buy,2019,3081,Abort
75,MSFT,sell,2484,2205,Success
62,TATA MOTORS,sell,1278,8946,Abort
65,tsla,buy,1363,3060,Abort
29,MSFT,buy,524,5983,Abort
95,TATA MOTORS,sell,2193,5636,Success
39,ACN,sell,613,4227,Success
10,tsla,sell,103,9926,Abort
47,TATA MOTORS,sell,1899,6801,Abort
11,MSFT,sell,1384,1081,Success
86,AAPL,sell,135,9545,Abort
43,SBIN,sell,593,5980,Success
50,RELIANCE,buy,426,8770,Success
6,AMZN,sell,404,6414,Success
88,RELIANCE,sell,1167,2197,Abort
73,ITC,sell,1194,5712,Success
13,SBIN,buy,1023,1309,Abort
50,AAPL,sell,2498,1431,Success
36,AMZN,sell,2084,9185,Abort
54,RELIANCE,buy,1255,5216,Abort
52,HDFC BANK,buy,923,5153,Abort
15,RELIANCE,sell,1894,9676,Abort
0,TATA MOTORS,buy,1522,7347,Success
28,MSFT,buy,950,5814,Abort
62,ACN,sell,119,7693,Success
49,SBIN,buy,1253,7262,Success
85,HDFC BANK,sell,1522,5998,Abort
89,AMZN,buy,806,6768,Success
51,TATA MOTORS,sell,2409,8032,Success
76,AAPL,buy,1170,5680,Success
25,AMZN,sell,1465,435,Success
42,tsla,buy,49,1867,Success
17,RELIANCE,buy,1966,5644,Abort
88,MSFT,sell,2323,1338,Success
62,TATA MOTORS,sell,1747,4615,Abort
57,TATA MOTORS,buy,1037,7217,Abort
38,TATA MOTORS,buy,896,7883,Abort
51,ACN,buy,1659,4468,Success
91,SBIN,buy,1814,5635,Abort
93,MSFT,buy,158,779,Success
54,MSFT,sell,1540,4647,Success
1,HDFC BANK,buy,1985,4346,Abort
70,ACN,sell,278,3520,Success
74,RELIANCE,sell,1170,4981,Success
88,MSFT,buy,257,361,Abort
51,RELIANCE,sell,125,8833,Abort
49,HDFC BANK,sell,445,3828,Success
46,SBIN,buy,181,8864,Abort
14,HDFC BANK,sell,79,6842,Success
1,SBIN,sell,1734,234,Abort
35,AAPL,sell,280,2200,Abort
19,ITC,sell,1928,5849,Success
80,SBIN,buy,341,2584,Abort
34,AAPL,buy,1703,242,Abort
23,SBIN,sell,1329,2501,Abort
98,SBIN,buy,354,7785,Success
32,MSFT,sell,1878,5844,Success
46,MSFT,buy,1971,1362,Success
45,TATA MOTORS,buy,1911,3194,Success
40,RELIANCE,sell,1849,7876,Abort
6,AMZN,sell,2136,3382,Abort
25,tsla,buy,1921,2369,Success
21,MSFT,sell,357,8515,Success
13,MSFT,sell,450,6865,Abort
100,HDFC BANK,buy,54,6586,Abort
100,HDFC BANK,buy,1988,9679,Success
22,TATA MOTORS,sell,2300,4079,Success
20,TATA MOTORS,buy,2077,468,Success
95,ACN,buy,1289,1746,Success
2,AMZN,sell,1832,8327,Abort
62,SBIN,buy,1653,8209,Success
22,HDFC BANK,sell,860,7597,Abort
42,SBIN,buy,2464,1513,Success
34,MSFT,sell,2491,8257,Success
89,HDFC BANK,buy,407,4267,Success
87,SBIN,buy,907,2532,Abort
6,RELIANCE,buy,1166,9080,Success
8,ACN,sell,117,5405,Abort
54,MSFT,sell,690,9592,Abort
23,HDFC BANK,buy,271,4733,Success
28,TATA MOTORS,buy,1648,7608,Abort
26,AAPL,buy,1932,8059,Abort
56,RELIANCE,sell,529,1727,Success
100,AAPL,buy,1785,5351,Abort
61,tsla,buy,1786,346,Success
12,tsla,buy,824,2818,Success
100,MSFT,buy,384,2315,Success
40,RELIANCE,buy,1204,9016,Abort
90,AAPL,sell,2405,62,Abort
93,SBIN,sell,383,5654,Success
16,HDFC BANK,sell,726,4528,Abort
60,AMZN,sell,1094,4281,Abort
33,ACN,buy,812,8130,Success
11,RELIANCE,sell,579,7708,Success
45,HDFC BANK,sell,1487,9577,Abort
79,MSFT,buy,2183,6987,Abort
89,AMZN,buy,889,6287,Abort
21,ACN,buy,2204,6119,Success
54,ITC,sell,2349,2453,Success
12,RELIANCE,buy,1865,4831,Success
75,AAPL,sell,369,6385,Success
81,TATA MOTORS,buy,1415,4139,Abort
56,TATA MOTORS,sell,993,8061,Success
51,TATA MOTORS,sell,249,2146,Abort
77,TATA MOTORS,sell,1353,7007,Success
46,SBIN,buy,1296,6643,Success
59,ITC,sell,1995,3177,Success
67,ACN,sell,2280,8104,Abort
5,AMZN,buy,954,6753,Abort
53,TATA MOTORS,sell,572,9724,Success
43,tsla,buy,2287,9461,Success
95,TATA MOTORS,sell,72,3136,Success
12,RELIANCE,sell,1896,7650,Success
9,AAPL,sell,89,5512,Success
62,TATA MOTORS,sell,2071,8634,Success
4,AMZN,sell,129,472,Success
37,AMZN,buy,1177,4264,Success
57,TATA MOTORS,buy,936,5875,Success
5,AMZN,sell,853,83,Success
46,HDFC BANK,sell,961,3714,Success
70,tsla,sell,392,6378,Abort
70,RELIANCE,buy,1130,1652,Abort
71,ACN,sell,1286,6176,Abort
17,SBIN,buy,1996,2226,Success
60,HDFC BANK,buy,2062,6260,Success
85,AAPL,sell,927,5387,Success
35,AAPL,sell,1698,2243,Success
26,ITC,buy,462,9267,Success
0,tsla,buy,1856,3048,Abort
5,tsla,buy,2461,9599,Abort
26,SBIN,sell,1254,9389,Abort
17,ACN,buy,983,1037,Success
65,MSFT,sell,2207,251,Success
12,ITC,sell,49,3606,Success
27,MSFT,buy,2350,3679,Abort
81,MSFT,sell,805,5355,Abort
92,AAPL,sell,1068,4326,Success
57,tsla,buy,534,5319,Abort
62,RELIANCE,sell,517,4241,Abort
89,AAPL,sell,1594,4105,Abort
27,SBIN,buy,2498,4991,Success
51,SBIN,buy,1355,7217,Success
60,SBIN,buy,83,8763,Abort
13,AMZN,buy,1995,2650,Success
76,HDFC BANK,buy,1591,75,Abort
59,SBIN,buy,1912,6876,Abort
86,AMZN,sell,2185,4589,Success
10,RELIANCE,sell,677,4980,Success
24,AMZN,sell,1672,786,Abort
58,HDFC BANK,sell,2118,6326,Abort
79,AMZN,sell,2155,7492,Abort
93,RELIANCE,sell,245,4003,Success
35,MSFT,buy,41,5553,Success
24,HDFC BANK,buy,72,6334,Abort
55,ACN,buy,1498,3072,Success
14,AMZN,sell,550,9344,Success
23,RELIANCE,buy,1443,2730,Abort
67,ACN,sell,1386,4258,Success
46,AMZN,buy,374,6555,Success
48,MSFT,sell,503,8101,Success
62,TATA MOTORS,buy,1775,5225,Abort
10,ITC,buy,933,6653,Abort
91,TATA MOTORS,buy,1992,1505,Abort
18,AAPL,sell,646,5337,Success
91,TATA MOTORS,buy,2477,3214,Success
90,MSFT,buy,731,596,Success
0,MSFT,sell,1087,8050,Success
30,RELIANCE,buy,1886,4913,Abort
7,RELIANCE,buy,1833,2190,Abort
34,TATA MOTORS,sell,1002,9336,Abort
67,tsla,buy,1598,6320,Success
98,AMZN,sell,1378,2794,Abort
79,RELIANCE,buy,2438,7617,Abort
27,AMZN,buy,1922,2098,Abort
77,AMZN,sell,2029,508,Success
73,AMZN,buy,2186,7715,Abort
91,TATA MOTORS,buy,2270,9030,Success
80,ITC,buy,1768,7554,Success
50,AAPL,buy,2351,3993,Abort
26,ACN,sell,1499,7056,Abort
35,tsla,buy,2357,8920,Abort
57,MSFT,buy,282,6738,Success
38,ACN,buy,2126,7035,Success
11,tsla,sell,252,7266,Success
97,SBIN,buy,2254,4957,Success
43,ITC,sell,1679,9635,Abort
15,MSFT,sell,22,1036,Success
54,ACN,sell,188,2009,Abort
84,RELIANCE,sell,91,5745,Success
31,ACN,sell,2427,5684,Abort
73,MSFT,sell,598,6449,Success
4,SBIN,sell,2469,2348,Success
28,AAPL,buy,2079,3547,Success
77,tsla,sell,1891,8318,Success
0,ACN,buy,2346,4165,Success
69,SBIN,sell,128,7001,Success
33,SBIN,buy,2098,9085,Success
50,TATA MOTORS,sell,2248,8159,Abort
95,tsla,buy,1553,1087,Abort
11,tsla,buy,2144,2221,Abort
58,SBIN,buy,2401,7164,Success
74,AMZN,buy,2086,278,Abort
51,TATA MOTORS,buy,2215,5323,Abort
75,HDFC BANK,sell,330,3669,Success
58,AAPL,buy,2334,2889,Abort
42,ITC,buy,1241,4617,Abort
12,SBIN,sell,396,7367,Abort
76,ACN,buy,436,5933,Abort
25,MSFT,buy,2428,2322,Abort
41,ACN,sell,84,1176,Success
96,TATA MOTORS,sell,1935,6401,Success
64,RELIANCE,sell,2425,6308,Abort
0,AAPL,buy,1913,2798,Success
24,HDFC BANK,sell,2063,2574,Success
6,SBIN,buy,690,3951,Abort
63,RELIANCE,sell,192,3298,Abort
36,HDFC BANK,sell,812,944,Success
20,TATA MOTORS,buy,1483,1504,Abort
14,TATA MOTORS,buy,2428,9003,Abort
14,HDFC BANK,buy,1714,2148,Success
52,HDFC BANK,sell,904,9035,Success
67,HDFC BANK,buy,1501,741,Abort
66,ACN,sell,346,1682,Abort
6,AAPL,sell,1392,2481,Success
5,RELIANCE,sell,485,3147,Abort
100,AMZN,buy,648,7529,Success
34,TATA MOTORS,sell,1059,4098,Success
62,ACN,sell,1670,5320,Abort
53,tsla,sell,926,7691,Success
39,SBIN,buy,1596,5962,Abort
43,ITC,buy,786,1459,Success
100,RELIANCE,sell,1947,9599,Success
4,ACN,buy,1229,5933,Abort
66,AMZN,buy,1684,3124,Abort
20,ACN,sell,1848,6339,Abort
10,MSFT,sell,720,626,Abort
69,AAPL,sell,2344,5479,Success
61,tsla,buy,218,8365,Success
59,tsla,buy,406,4242,Success
3,TATA MOTORS,buy,101,5074,Success
57,MSFT,sell,1175,3053,Success
54,HDFC BANK,sell,766,6647,Abort
97,AMZN,sell,1851,8652,Abort
19,AMZN,buy,2475,1011,Abort
92,tsla,sell,2284,3416,Success
27,RELIANCE,buy,2284,9253,Success
33,ACN,sell,1027,8497,Success
5,TATA MOTORS,buy,2192,1364,Success
30,tsla,sell,1012,928,Abort
35,TATA MOTORS,sell,972,8907,Abort
59,RELIANCE,sell,2399,1391,Success
17,HDFC BANK,sell,734,4780,Abort
11,MSFT,buy,2220,3982,Success
56,AAPL,buy,447,7221,Success
61,TATA MOTORS,sell,1143,61,Success
79,AAPL,buy,2069,7891,Success
74,HDFC BANK,sell,2158,5840,Abort
97,HDFC BANK,buy,952,6174,Success
18,MSFT,buy,1508,1331,Success
5,MSFT,sell,424,6806,Abort
13,AAPL,buy,1411,6960,Abort
89,tsla,sell,1387,7158,Success
15,MSFT,sell,2160,9064,Abort
5,ACN,sell,799,7679,Success
66,TATA MOTORS,sell,143,7285,Success
68,AAPL,buy,1116,3838,Success
34,AMZN,buy,1158,5906,Success
78,AMZN,sell,830,9012,Abort
51,AAPL,sell,2398,8898,Abort
22,TATA MOTORS,sell,1609,7369,Success
99,ITC,buy,1427,10000,Abort
96,SBIN,buy,537,423,Success
100,MSFT,buy,1907,2244,Success
39,AMZN,buy,1145,5651,Success
84,SBIN,sell,742,7041,Abort
31,ITC,sell,2274,5218,Success
43,SBIN,buy,2353,1200,Success
4,SBIN,buy,1346,9591,Abort
14,tsla,sell,758,8268,Success
69,ACN,sell,1244,7496,Success
69,ACN,sell,875,5661,Success
18,AAPL,buy,33,3472,Success
16,SBIN,sell,378,9842,Abort
5,tsla,sell,57,5072,Abort
34,AMZN,sell,1485,1696,Success
42,AMZN,buy,425,7128,Success
95,tsla,buy,1744,9670,Success
38,AAPL,buy,1514,4082,Success
10,AMZN,sell,907,2345,Success
84,MSFT,buy,2428,2345,Abort
46,SBIN,sell,390,1413,Success
96,ITC,sell,1846,2498,Success
98,TATA MOTORS,sell,2286,5240,Success
85,RELIANCE,buy,2288,5822,Abort
41,TATA MOTORS,buy,1580,7205,Success
46,ITC,sell,2259,2315,Success
36,tsla,sell,514,4481,Abort
79,AMZN,buy,57,6276,Abort
27,MSFT,sell,660,4140,Abort
