tsla,421
ACN,1987
SBIN,327
tsla,2124
SBIN,337
tsla,2076
AMZN,1053
ITC,2229
AMZN,1257
AMZN,2363
tsla,1738
MSFT,1958
RELIANCE,460
HDFC BANK,1697
ACN,202
AMZN,22
ITC,83
AAPL,1288
ITC,707
ITC,1843
SBIN,1828
AMZN,1872
ITC,1215
RELIANCE,2060
ACN,1382
tsla,2126
ITC,2158
SBIN,768
TATA MOTORS,1342
AAPL,1040
ITC,931
ACN,1612
MSFT,2189
RELIANCE,146
ACN,1834
MSFT,420
tsla,1350
ACN,2084
AAPL,1921
ACN,1104
TATA MOTORS,1041
HDFC BANK,150
TATA MOTORS,1221
AMZN,1371
HDFC BANK,1297
AAPL,1489
tsla,1517
tsla,1204
TATA MOTORS,86
tsla,2440
tsla,961
SBIN,354
HDFC BANK,614
ACN,2384
RELIANCE,2393
RELIANCE,1619
SBIN,1575
MSFT,809
ACN,1443
ACN,2375
ITC,1611
SBIN,289
AAPL,991
ACN,2365
ACN,2500
HDFC BANK,1286
ITC,1846
AAPL,1475
RELIANCE,1153
AMZN,229
TATA MOTORS,2483
AAPL,1775
ITC,1094
AMZN,494
AMZN,1381
MSFT,1285
ITC,2320
AAPL,1568
SBIN,1110
MSFT,2474
RELIANCE,1467
HDFC BANK,2226
tsla,1470
tsla,1739
tsla,2349
MSFT,1723
AMZN,2029
ACN,1601
tsla,159
MSFT,1130
HDFC BANK,141
RELIANCE,613
tsla,566
SBIN,54
ACN,1039
ITC,1485
ITC,782
TATA MOTORS,2111
SBIN,2346
ITC,1159
AMZN,88
tsla,659
tsla,840
SBIN,2073
ACN,590
MSFT,1852
ACN,16
tsla,2125
RELIANCE,2037
ITC,369
ITC,137
HDFC BANK,1324
ITC,149
ITC,1059
tsla,495
HDFC BANK,1350
AAPL,1023
SBIN,614
MSFT,1801
tsla,2326
HDFC BANK,2408
AMZN,1288
ITC,2251
ITC,1716
RELIANCE,596
AAPL,1989
AAPL,1375
tsla,915
AAPL,2419
AMZN,56
AAPL,1487
AAPL,722
RELIANCE,11
AMZN,229
TATA MOTORS,2116
RELIANCE,2485
tsla,1402
tsla,470
TATA MOTORS,945
ACN,2381
AMZN,962
tsla,2316
AAPL,399
tsla,1824
MSFT,1480
HDFC BANK,1683
ITC,2182
AMZN,267
TATA MOTORS,610
HDFC BANK,1576
AMZN,156
SBIN,2128
AMZN,2292
TATA MOTORS,1368
AAPL,41
tsla,350
ACN,2078
MSFT,358
TATA MOTORS,175
ITC,2036
HDFC BANK,731
AAPL,1478
ACN,533
SBIN,2498
SBIN,1257
MSFT,1681
HDFC BANK,438
MSFT,1866
AAPL,69
SBIN,1067
tsla,978
ACN,1806
AAPL,1071
HDFC BANK,1048
MSFT,1302
AAPL,347
SBIN,2218
AAPL,2387
SBIN,1036
AAPL,1008
TATA MOTORS,2038
HDFC BANK,2136
HDFC BANK,1744
ACN,558
ACN,1899
MSFT,1539
ACN,965
SBIN,282
SBIN,336
AAPL,207
RELIANCE,433
ACN,1378
MSFT,1392
HDFC BANK,2388
MSFT,821
TATA MOTORS,628
ACN,2094
RELIANCE,1870
SBIN,857
AMZN,636
MSFT,2222
TATA MOTORS,65
MSFT,1851
RELIANCE,2117
AMZN,261
ACN,91
HDFC BANK,1805
TATA MOTORS,1245
tsla,2460
TATA MOTORS,202
TATA MOTORS,1343
TATA MOTORS,745
AAPL,151
ITC,524
HDFC BANK,1896
ACN,1577
HDFC BANK,908
AMZN,264
HDFC BANK,2155
RELIANCE,108
tsla,71
SBIN,597
AMZN,1931
HDFC BANK,1307
RELIANCE,1909
ITC,1636
ITC,716
RELIANCE,1728
AMZN,666
RELIANCE,2450
MSFT,1328
HDFC BANK,1482
SBIN,2074
TATA MOTORS,1266
SBIN,2194
tsla,212
RELIANCE,1789
tsla,1081
tsla,2374
RELIANCE,81
SBIN,109
AAPL,1586
RELIANCE,1652
ITC,1984
ITC,629
RELIANCE,1366
TATA MOTORS,1054
RELIANCE,1780
RELIANCE,1034
HDFC BANK,2493
tsla,2352
ITC,1441
tsla,2337
MSFT,298
AMZN,686
MSFT,744
HDFC BANK,1066
AMZN,1610
AMZN,57
AMZN,632
tsla,1944
AMZN,585
SBIN,2150
RELIANCE,75
ITC,1840
ACN,1579
RELIANCE,1972
tsla,1347
ACN,1246
ITC,1966
AMZN,1933
SBIN,1803
tsla,310
AAPL,666
AMZN,1708
AMZN,797
ACN,1977
MSFT,1410
RELIANCE,1731
ITC,1084
AMZN,488
ACN,391
HDFC BANK,1365
HDFC BANK,2126
TATA MOTORS,1494
tsla,982
AAPL,892
tsla,855
MSFT,872
SBIN,1454
AAPL,2109
tsla,1060
MSFT,2197
AMZN,2142
ACN,423
ACN,750
ACN,1208
ACN,1706
TATA MOTORS,1947
HDFC BANK,2371
tsla,989
SBIN,209
AMZN,2318
HDFC BANK,1477
tsla,2422
RELIANCE,2400
AAPL,1918
HDFC BANK,2491
TATA MOTORS,2463
AAPL,211
HDFC BANK,474
TATA MOTORS,929
MSFT,922
TATA MOTORS,1501
tsla,2015
RELIANCE,1933
ACN,2141
TATA MOTORS,444
MSFT,1889
AAPL,765
HDFC BANK,1022
HDFC BANK,259
ITC,536
TATA MOTORS,1345
MSFT,930
MSFT,2414
AAPL,1990
ACN,2232
tsla,1785
ITC,1852
tsla,627
tsla,2408
ACN,2103
TATA MOTORS,976
AAPL,235
ACN,2462
ITC,1973
HDFC BANK,816
ACN,299
ACN,2344
HDFC BANK,2067
AAPL,836
AMZN,2298
SBIN,2489
AMZN,1887
AMZN,1985
SBIN,2108
AMZN,765
SBIN,1092
ACN,786
TATA MOTORS,112
SBIN,755
TATA MOTORS,849
MSFT,270
TATA MOTORS,1317
SBIN,130
ITC,336
HDFC BANK,1807
AMZN,916
HDFC BANK,830
TATA MOTORS,1556
tsla,2428
AMZN,1215
HDFC BANK,1066
RELIANCE,1363
SBIN,362
tsla,1699
TATA MOTORS,2136
ACN,92
SBIN,2180
tsla,1922
RELIANCE,1288
TATA MOTORS,1938
ACN,579
HDFC BANK,166
ITC,2381
RELIANCE,293
ITC,2307
TATA MOTORS,1371
RELIANCE,1854
HDFC BANK,1808
TATA MOTORS,1637
AMZN,1029
RELIANCE,466
AAPL,1273
SBIN,93
AMZN,2237
AMZN,2056
ITC,2255
ACN,1544
TATA MOTORS,1408
tsla,1129
RELIANCE,1830
MSFT,2254
SBIN,1076
ITC,1634
RELIANCE,669
tsla,1077
TATA MOTORS,1511
HDFC BANK,84
tsla,473
HDFC BANK,734
MSFT,889
ACN,1611
AMZN,1352
HDFC BANK,1649
ACN,1906
MSFT,851
ITC,2335
MSFT,446
RELIANCE,909
MSFT,2481
HDFC BANK,1372
ITC,849
SBIN,1121
MSFT,2100
MSFT,1759
RELIANCE,391
ITC,2318
RELIANCE,997
RELIANCE,140
AAPL,1875
tsla,2296
AMZN,1712
MSFT,1702
AAPL,1760
SBIN,1174
SBIN,1798
RELIANCE,1510
SBIN,661
AMZN,189
ITC,1299
HDFC BANK,1335
AMZN,1866
ITC,2257
HDFC BANK,180
tsla,2154
TATA MOTORS,1885
ITC,2204
AAPL,2481
SBIN,492
HDFC BANK,83
AMZN,163
SBIN,2163
ITC,2421
MSFT,194
tsla,2313
RELIANCE,1136
RELIANCE,2265
RELIANCE,2092
tsla,1280
ITC,728
tsla,975
RELIANCE,278
TATA MOTORS,1475
MSFT,855
AMZN,2494
AMZN,1191
HDFC BANK,537
HDFC BANK,1835
TATA MOTORS,1920
MSFT,2173
TATA MOTORS,927
ITC,1905
MSFT,2368
ACN,346
MSFT,1519
SBIN,1615
ITC,729
ACN,456
AAPL,2028
RELIANCE,1913
TATA MOTORS,430
tsla,1321
RELIANCE,1353
MSFT,861
RELIANCE,125
AAPL,1074
AMZN,1440
MSFT,2008
AAPL,204
ITC,2096
RELIANCE,1487
HDFC BANK,651
MSFT,2263
tsla,2151
ITC,352
RELIANCE,2220
MSFT,2224
MSFT,1309
tsla,699
AAPL,319
RELIANCE,927
RELIANCE,2414
SBIN,1557
TATA MOTORS,2343
SBIN,1691
HDFC BANK,998
ACN,1532
SBIN,1523
ITC,2428
ITC,1052
ACN,593
RELIANCE,2023
HDFC BANK,491
TATA MOTORS,1388
SBIN,1449
TATA MOTORS,2180
tsla,1599
tsla,231
AAPL,2186
SBIN,1336
tsla,2377
TATA MOTORS,1467
SBIN,2409
AMZN,1490
RELIANCE,1469
tsla,1543
ITC,807
HDFC BANK,585
SBIN,47
SBIN,1597
ACN,168
ITC,2314
MSFT,500
ITC,115
AMZN,1493
RELIANCE,579
HDFC BANK,296
AAPL,1925
RELIANCE,1988
HDFC BANK,2174
TATA MOTORS,1058
HDFC BANK,110
AAPL,2305
TATA MOTORS,2142
tsla,1129
SBIN,328
ITC,1605
SBIN,1586
AAPL,410
RELIANCE,432
AMZN,2058
ITC,1107
tsla,1958
AAPL,1142
AMZN,77
RELIANCE,999
TATA MOTORS,458
HDFC BANK,1822
ACN,2146
ACN,11
AMZN,701
AAPL,966
ACN,1361
ACN,106
TATA MOTORS,13
ACN,1630
RELIANCE,1188
MSFT,301
AAPL,1503
ACN,209
AAPL,1362
ITC,728
ITC,795
SBIN,2491
SBIN,1235
RELIANCE,1257
ACN,1872
tsla,1706
HDFC BANK,1624
HDFC BANK,2087
RELIANCE,978
ITC,1189
tsla,1819
MSFT,1891
ACN,420
SBIN,139
SBIN,1513
AMZN,2155
TATA MOTORS,2463
AAPL,1406
AAPL,559
SBIN,2071
HDFC BANK,1484
ACN,948
SBIN,79
SBIN,1362
ACN,688
ACN,1675
MSFT,1581
tsla,1631
AMZN,430
ITC,98
MSFT,1358
AMZN,2410
AAPL,666
tsla,2215
ITC,546
MSFT,1205
AAPL,773
SBIN,831
SBIN,1903
TATA MOTORS,2458
TATA MOTORS,569
AAPL,1952
ITC,2450
SBIN,1044
RELIANCE,1990
RELIANCE,1248
ACN,1721
AAPL,1377
SBIN,1545
AAPL,1947
AMZN,1052
SBIN,1556
MSFT,1691
ACN,1407
MSFT,2431
AMZN,2375
SBIN,63
ACN,1494
HDFC BANK,1062
ITC,1831
AMZN,919
RELIANCE,1229
TATA MOTORS,1374
RELIANCE,1248
TATA MOTORS,1490
SBIN,632
HDFC BANK,1961
ACN,2386
ACN,1350
TATA MOTORS,428
RELIANCE,398
AMZN,432
tsla,1221
SBIN,324
tsla,2108
AAPL,900
SBIN,629
RELIANCE,1749
AMZN,610
TATA MOTORS,1709
MSFT,2022
AAPL,1552
tsla,1926
tsla,2154
ACN,2067
AMZN,1245
ACN,1823
AMZN,1250
HDFC BANK,1423
tsla,2083
ITC,2410
AAPL,995
ACN,15
AMZN,1822
ITC,447
SBIN,742
SBIN,339
TATA MOTORS,2138
ITC,221
MSFT,1968
SBIN,2062
TATA MOTORS,1363
tsla,2055
SBIN,895
AMZN,1715
HDFC BANK,242
TATA MOTORS,570
RELIANCE,1984
tsla,1944
HDFC BANK,1607
TATA MOTORS,2451
ACN,1043
tsla,450
AMZN,470
tsla,1718
tsla,2176
RELIANCE,1764
HDFC BANK,1594
TATA MOTORS,881
ACN,1094
HDFC BANK,779
MSFT,2386
AAPL,2264
RELIANCE,256
tsla,2393
SBIN,1886
MSFT,1704
AMZN,2088
AMZN,2474
ITC,2390
tsla,19
HDFC BANK,2076
RELIANCE,748
ITC,845
ITC,798
AAPL,1612
HDFC BANK,2019
tsla,204
SBIN,1185
AMZN,1221
HDFC BANK,183
tsla,1671
ITC,354
AMZN,309
ITC,49
HDFC BANK,1797
MSFT,1152
HDFC BANK,251
ITC,294
AAPL,1529
RELIANCE,913
AMZN,743
RELIANCE,1295
RELIANCE,6
RELIANCE,561
SBIN,2486
AAPL,2343
MSFT,1418
SBIN,1830
ACN,2380
AAPL,828
ACN,1491
AMZN,470
ACN,514
AAPL,1575
tsla,615
AAPL,1444
AMZN,1415
RELIANCE,246
AMZN,1456
tsla,342
MSFT,119
SBIN,149
MSFT,1885
MSFT,681
AAPL,1679
AMZN,177
RELIANCE,2197
tsla,98
ACN,1017
AMZN,1974
MSFT,1269
ITC,1369
ACN,448
AMZN,264
tsla,1881
SBIN,2488
SBIN,522
AMZN,696
tsla,1108
MSFT,504
AAPL,308
ITC,422
RELIANCE,2198
tsla,2059
ITC,1444
AMZN,2009
RELIANCE,164
ACN,1683
TATA MOTORS,904
ACN,2092
MSFT,1209
tsla,1902
AAPL,489
RELIANCE,1683
TATA MOTORS,1989
RELIANCE,37
ACN,1782
TATA MOTORS,774
tsla,87
TATA MOTORS,2014
ITC,851
HDFC BANK,402
AAPL,376
tsla,1792
HDFC BANK,89
AAPL,1042
HDFC BANK,38
AMZN,459
ITC,328
TATA MOTORS,1778
SBIN,543
tsla,2352
HDFC BANK,1849
RELIANCE,349
tsla,638
MSFT,1100
TATA MOTORS,1119
AAPL,2253
ACN,2426
TATA MOTORS,1522
ITC,658
ITC,322
TATA MOTORS,829
AMZN,1675
AAPL,144
SBIN,1608
ACN,2219
MSFT,2197
ACN,2393
RELIANCE,1819
AMZN,1334
tsla,923
ITC,1049
ACN,377
TATA MOTORS,959
SBIN,1264
ITC,2365
HDFC BANK,18
ITC,2236
SBIN,1030
TATA MOTORS,1730
HDFC BANK,390
AMZN,1409
AAPL,1424
ACN,1004
MSFT,711
RELIANCE,1984
SBIN,1669
RELIANCE,1061
ITC,2204
SBIN,1996
HDFC BANK,236
AAPL,1931
HDFC BANK,1681
ITC,1543
TATA MOTORS,1850
RELIANCE,1099
HDFC BANK,675
ITC,1515
AAPL,84
RELIANCE,1144
HDFC BANK,284
RELIANCE,2482
AMZN,837
TATA MOTORS,1037
tsla,2377
tsla,886
SBIN,367
RELIANCE,1021
SBIN,1051
TATA MOTORS,227
tsla,1887
ACN,1615
AMZN,1227
AMZN,700
SBIN,616
TATA MOTORS,464
AMZN,2077
AAPL,1193
tsla,87
TATA MOTORS,1276
MSFT,912
ACN,812
ACN,819
MSFT,2366
ACN,1386
ITC,154
AAPL,465
RELIANCE,283
SBIN,520
AMZN,719
RELIANCE,190
AAPL,2217
TATA MOTORS,2068
HDFC BANK,1445
AAPL,230
SBIN,1577
HDFC BANK,2011
ACN,1973
TATA MOTORS,627
HDFC BANK,1518
AMZN,2439
MSFT,406
AMZN,1283
AMZN,2122
AAPL,856
TATA MOTORS,1407
tsla,1139
AAPL,2332
AMZN,2438
HDFC BANK,1179
ITC,1838
MSFT,955
TATA MOTORS,1020
AAPL,1369
AAPL,1949
MSFT,1689
MSFT,55
SBIN,2218
HDFC BANK,845
AAPL,225
ACN,623
MSFT,778
ACN,2054
TATA MOTORS,2068
SBIN,1488
HDFC BANK,694
TATA MOTORS,1480
AAPL,468
MSFT,1957
tsla,703
tsla,1478
MSFT,1764
AMZN,1365
tsla,2052
MSFT,2487
HDFC BANK,1357
RELIANCE,2156
ITC,741
MSFT,1974
tsla,1334
SBIN,1658
RELIANCE,1031
tsla,1065
TATA MOTORS,1676
RELIANCE,732
TATA MOTORS,2426
HDFC BANK,2431
SBIN,2407
ITC,662
SBIN,286
TATA MOTORS,1072
TATA MOTORS,2271
tsla,255
MSFT,956
AAPL,218
TATA MOTORS,110
tsla,696
ITC,482
tsla,337
AAPL,741
RELIANCE,1426
RELIANCE,1410
RELIANCE,2211
HDFC BANK,307
MSFT,841
TATA MOTORS,525
SBIN,754
AAPL,1584
TATA MOTORS,1280
ACN,815
AMZN,1822
AAPL,500
RELIANCE,922
ACN,1713
ITC,2477
AMZN,612
ACN,757
TATA MOTORS,2208
ACN,655
HDFC BANK,531
SBIN,505
tsla,2062
AMZN,927
ITC,2293
ACN,431
ITC,2027
RELIANCE,1150
MSFT,1915
ITC,1646
AMZN,2035
tsla,354
SBIN,1377
AAPL,615
HDFC BANK,1999
ACN,1426
ACN,2028
HDFC BANK,1674
tsla,446
tsla,255
MSFT,2440
SBIN,2095
ACN,1862
HDFC BANK,1055
RELIANCE,1878
MSFT,2193
SBIN,1771
ACN,845
AMZN,1221
AMZN,1265
HDFC BANK,1601
tsla,1537
tsla,1250
tsla,641
tsla,1151
HDFC BANK,1345
HDFC BANK,1373
RELIANCE,868
RELIANCE,1984
TATA MOTORS,235
AAPL,2441
RELIANCE,559
ACN,768
AAPL,2355
AMZN,503
SBIN,155
AAPL,2143
MSFT,1480
ACN,1370
ITC,1918
AAPL,1426
MSFT,1048
HDFC BANK,1638
MSFT,654
tsla,439
RELIANCE,1166
HDFC BANK,2249
MSFT,180
ITC,529
ITC,416
AMZN,1467
AMZN,1341
AAPL,2357
AAPL,994
AAPL,2165
RELIANCE,353
HDFC BANK,223
MSFT,1371
ITC,1516
tsla,1931
ACN,1739
TATA MOTORS,1197
SBIN,1713
ACN,2349
AMZN,1965
ACN,1397
AAPL,1088
TATA MOTORS,568
ACN,1485
HDFC BANK,453
SBIN,512
tsla,1322
tsla,1261
TATA MOTORS,1029
AAPL,659
SBIN,2125
AMZN,113
tsla,1734
ITC,1313
AAPL,1754
tsla,1291
AAPL,1895
AMZN,2012
TATA MOTORS,936
SBIN,314
SBIN,380
tsla,1476
HDFC BANK,1593
AMZN,1737
MSFT,111
HDFC BANK,1359
AMZN,1598
SBIN,827
MSFT,578
ACN,529
tsla,110
MSFT,1509
RELIANCE,1197
AAPL,1659
AAPL,1722
RELIANCE,341
tsla,1585
ACN,89
ITC,782
TATA MOTORS,1631
RELIANCE,377
SBIN,460
TATA MOTORS,276
SBIN,2181
AMZN,2365
AMZN,2390
ACN,449
tsla,2057
AAPL,1890
AMZN,1920
ITC,320
TATA MOTORS,1066
AMZN,939
ITC,1179
AMZN,945
SBIN,1151
tsla,1180
SBIN,1861
MSFT,2394
ACN,608
ACN,2164
ITC,1166
SBIN,2029
TATA MOTORS,1563
ACN,1105
AMZN,1997
HDFC BANK,2281
RELIANCE,401
SBIN,249
SBIN,2389
tsla,1799
ITC,1306
TATA MOTORS,1013
SBIN,2182
RELIANCE,1888
ACN,1376
TATA MOTORS,2155
AAPL,648
RELIANCE,870
ITC,1217
TATA MOTORS,2358
AAPL,1863
AAPL,2033
MSFT,703
ITC,774
RELIANCE,284
TATA MOTORS,1566
TATA MOTORS,103
RELIANCE,2168
SBIN,2020
ITC,868
AAPL,2469
AAPL,1469
SBIN,593
SBIN,884
HDFC BANK,1287
SBIN,554
AMZN,1342
HDFC BANK,1660
AMZN,442
MSFT,879
ACN,2070
AAPL,935
AMZN,1849
SBIN,1053
AAPL,358
ACN,1251
ACN,1549
ACN,1633
MSFT,1272
HDFC BANK,681
ITC,749
ACN,69
HDFC BANK,2320
HDFC BANK,355
ITC,1486
TATA MOTORS,1780
AMZN,505
ITC,155
MSFT,2124
tsla,1585
tsla,2068
ACN,2018
ACN,1044
HDFC BANK,158
AAPL,1153
HDFC BANK,957
HDFC BANK,37
HDFC BANK,1004
AAPL,1589
MSFT,1970
TATA MOTORS,2017
HDFC BANK,1449
AAPL,1839
ACN,1752
HDFC BANK,823
MSFT,1759
tsla,1091
HDFC BANK,2080
ACN,1392
SBIN,2220
HDFC BANK,197
MSFT,36
TATA MOTORS,1928
MSFT,1041
MSFT,1788
ACN,725
AMZN,70
TATA MOTORS,1614
HDFC BANK,1974
HDFC BANK,1384
tsla,858
AMZN,809
MSFT,1673
ITC,1276
ITC,2382
RELIANCE,517
MSFT,1287
SBIN,12
SBIN,561
AAPL,412
AMZN,506
AMZN,2484
HDFC BANK,179
AAPL,412
RELIANCE,674
TATA MOTORS,1784
ACN,2481
TATA MOTORS,1996
SBIN,290
ACN,1994
ACN,136
ACN,687
SBIN,2288
SBIN,1040
ITC,1039
SBIN,21
TATA MOTORS,2473
MSFT,1728
RELIANCE,687
tsla,637
ITC,1442
ACN,2374
HDFC BANK,734
AAPL,1048
ITC,647
MSFT,1432
tsla,2187
AAPL,2405
tsla,1225
TATA MOTORS,1236
TATA MOTORS,2214
RELIANCE,167
ITC,2419
SBIN,1585
SBIN,1649
SBIN,1146
AMZN,2014
AAPL,1975
ACN,993
AMZN,182
HDFC BANK,1844
AMZN,1955
ITC,744
AMZN,1092
ITC,2069
MSFT,2205
RELIANCE,60
ITC,2408
AMZN,1010
tsla,2034
AAPL,870
ACN,1365
AAPL,474
RELIANCE,2140
ACN,192
RELIANCE,291
TATA MOTORS,2142
HDFC BANK,2107
TATA MOTORS,1498
MSFT,213
AMZN,1192
ITC,205
ACN,1662
MSFT,2051
tsla,1438
ACN,1213
HDFC BANK,563
SBIN,1428
ACN,1980
ACN,1140
tsla,1120
AMZN,1232
MSFT,854
tsla,729
SBIN,632
tsla,1752
tsla,1895
MSFT,405
HDFC BANK,2375
ITC,1239
HDFC BANK,1643
AAPL,2347
AAPL,2139
ACN,441
ACN,1157
ACN,1037
ITC,2376
SBIN,257
HDFC BANK,869
AMZN,1699
tsla,2396
AMZN,2288
HDFC BANK,2109
ITC,1815
AAPL,1068
SBIN,203
ITC,2133
RELIANCE,1326
SBIN,1634
TATA MOTORS,371
AMZN,61
TATA MOTORS,415
TATA MOTORS,1439
tsla,1035
ACN,1804
ACN,1826
TATA MOTORS,2355
MSFT,2187
TATA MOTORS,183
TATA MOTORS,311
AAPL,992
ITC,1606
TATA MOTORS,1952
tsla,2367
ITC,723
TATA MOTORS,563
AMZN,1807
AAPL,217
SBIN,850
tsla,853
HDFC BANK,1278
RELIANCE,1831
MSFT,1220
TATA MOTORS,434
ACN,1307
SBIN,2264
TATA MOTORS,1309
AAPL,547
RELIANCE,262
RELIANCE,1850
ACN,891
AAPL,379
AMZN,2316
TATA MOTORS,211
tsla,42
tsla,885
HDFC BANK,1794
HDFC BANK,478
AMZN,1828
TATA MOTORS,76
ITC,2088
ITC,1364
SBIN,1711
tsla,140
ITC,1044
tsla,238
RELIANCE,734
AMZN,2453
AAPL,172
SBIN,1084
tsla,279
MSFT,2125
AAPL,781
AAPL,1814
AMZN,1749
ACN,1812
SBIN,711
AAPL,982
AAPL,182
HDFC BANK,268
AMZN,952
TATA MOTORS,2134
RELIANCE,1351
RELIANCE,1603
SBIN,2101
tsla,2163
AAPL,227
tsla,1939
tsla,1222
TATA MOTORS,563
RELIANCE,1507
AAPL,696
RELIANCE,242
AAPL,2225
RELIANCE,1364
tsla,1935
ACN,254
RELIANCE,1993
TATA MOTORS,2398
MSFT,1813
AAPL,1621
HDFC BANK,2252
tsla,2145
MSFT,1218
SBIN,445
ACN,596
AMZN,927
TATA MOTORS,942
ITC,61
SBIN,90
RELIANCE,592
TATA MOTORS,2253
RELIANCE,1921
ITC,404
ACN,1245
ITC,1401
MSFT,746
AAPL,1101
ACN,1216
HDFC BANK,2182
MSFT,1996
ITC,1577
ACN,1112
ITC,1400
MSFT,417
MSFT,225
SBIN,994
AAPL,42
AMZN,1349
ACN,1034
SBIN,256
HDFC BANK,1263
ITC,2369
AAPL,1493
MSFT,466
ACN,1809
tsla,694
tsla,1207
AMZN,2045
ITC,1618
AMZN,103
AAPL,1355
HDFC BANK,1271
ITC,2055
tsla,1674
MSFT,703
tsla,2207
AAPL,1276
AAPL,763
SBIN,1973
RELIANCE,1353
MSFT,867
AMZN,742
AAPL,588
MSFT,818
AMZN,1054
ITC,2255
ACN,807
RELIANCE,1566
tsla,2368
tsla,2244
TATA MOTORS,54
ITC,1338
AAPL,2302
tsla,170
ACN,185
SBIN,2459
ITC,1086
HDFC BANK,2021
TATA MOTORS,230
TATA MOTORS,467
RELIANCE,1388
tsla,800
tsla,653
TATA MOTORS,2474
RELIANCE,2331
tsla,204
RELIANCE,2365
AMZN,2487
AAPL,1340
SBIN,1561
AAPL,1826
HDFC BANK,1305
tsla,467
TATA MOTORS,1989
AMZN,1670
SBIN,1961
MSFT,1989
TATA MOTORS,2471
RELIANCE,1999
tsla,2174
HDFC BANK,1188
HDFC BANK,191
RELIANCE,505
AMZN,907
ITC,2270
ITC,6
AAPL,268
tsla,1788
SBIN,1680
AAPL,689
TATA MOTORS,2232
TATA MOTORS,1805
HDFC BANK,987
AAPL,2031
AMZN,2397
MSFT,1684
RELIANCE,2306
AMZN,2186
ACN,1959
ITC,151
TATA MOTORS,2264
AMZN,144
SBIN,1741
AMZN,2264
ACN,1137
tsla,1399
ITC,386
TATA MOTORS,253
tsla,1965
RELIANCE,541
RELIANCE,1361
SBIN,742
AAPL,48
MSFT,2473
AMZN,2052
RELIANCE,630
ITC,1286
HDFC BANK,2313
tsla,1206
ACN,1734
ITC,1135
ITC,1916
SBIN,1743
tsla,158
RELIANCE,1304
TATA MOTORS,1800
ITC,1524
SBIN,1809
tsla,2223
MSFT,213
TATA MOTORS,237
TATA MOTORS,1270
TATA MOTORS,2232
ITC,1800
AMZN,1297
HDFC BANK,1659
tsla,170
MSFT,1444
TATA MOTORS,707
AAPL,1458
ITC,1116
ACN,1907
SBIN,427
TATA MOTORS,2213
SBIN,741
TATA MOTORS,2144
HDFC BANK,2027
tsla,1796
ACN,1707
TATA MOTORS,1182
ITC,1930
TATA MOTORS,914
MSFT,1345
MSFT,613
HDFC BANK,188
AMZN,1274
tsla,332
TATA MOTORS,1926
ITC,414
AAPL,1892
RELIANCE,300
AAPL,454
MSFT,1585
TATA MOTORS,652
tsla,1396
HDFC BANK,833
SBIN,518
AMZN,1345
SBIN,1431
TATA MOTORS,2125
MSFT,1994
AAPL,2124
AAPL,1397
RELIANCE,1199
RELIANCE,1666
SBIN,1781
tsla,269
SBIN,1192
AAPL,2373
SBIN,1023
MSFT,90
SBIN,40
AAPL,300
MSFT,1476
SBIN,523
HDFC BANK,2046
AMZN,340
MSFT,790
SBIN,112
HDFC BANK,1263
MSFT,862
HDFC BANK,318
SBIN,2166
TATA MOTORS,893
TATA MOTORS,996
ACN,20
AMZN,1318
AMZN,1235
MSFT,1824
TATA MOTORS,819
tsla,2334
RELIANCE,1674
ACN,941
AMZN,274
HDFC BANK,1057
AMZN,417
MSFT,445
ACN,568
AAPL,275
RELIANCE,1260
ACN,1608
SBIN,945
TATA MOTORS,1624
SBIN,2371
tsla,41
ITC,2313
AMZN,139
ITC,82
SBIN,790
HDFC BANK,2409
ITC,1198
AAPL,1386
ITC,1034
tsla,498
ITC,351
RELIANCE,2014
AAPL,1001
TATA MOTORS,1224
AMZN,1940
AMZN,2409
AMZN,1998
AAPL,415
ITC,782
RELIANCE,2247
ITC,1016
tsla,1097
TATA MOTORS,1569
ITC,2140
TATA MOTORS,1959
MSFT,1335
AAPL,1507
AMZN,1850
MSFT,1767
SBIN,930
RELIANCE,2110
ACN,2428
TATA MOTORS,217
MSFT,2258
AAPL,1882
RELIANCE,351
ITC,389
MSFT,1127
AAPL,2107
MSFT,2308
MSFT,2408
SBIN,1595
MSFT,1190
ACN,18
ITC,1131
TATA MOTORS,1949
tsla,1028
TATA MOTORS,2370
MSFT,1622
SBIN,2010
tsla,2111
TATA MOTORS,641
ITC,1934
SBIN,178
MSFT,2102
ITC,243
RELIANCE,713
AMZN,1695
AMZN,778
ITC,1027
MSFT,368
TATA MOTORS,278
AAPL,2393
HDFC BANK,913
AMZN,2169
TATA MOTORS,788
MSFT,2118
tsla,979
AAPL,200
AAPL,1404
HDFC BANK,1273
RELIANCE,682
TATA MOTORS,1740
AAPL,1719
ACN,1821
ACN,2497
AMZN,2371
ACN,1413
AMZN,1121
AAPL,942
tsla,2038
tsla,2233
SBIN,1073
tsla,1479
AAPL,1601
tsla,1672
ACN,1466
tsla,574
RELIANCE,2442
MSFT,2300
AMZN,403
SBIN,1112
AAPL,2348
AAPL,1418
AAPL,329
HDFC BANK,690
HDFC BANK,1485
ITC,1222
SBIN,1333
MSFT,781
HDFC BANK,453
tsla,402
ITC,1489
AMZN,490
ACN,503
SBIN,1126
ACN,2110
TATA MOTORS,1684
tsla,1616
tsla,1065
tsla,1493
ITC,459
ITC,2303
SBIN,659
ACN,1252
AAPL,440
